familia,subfamilia,codigo,producto,handle,url,descripcion_web,scrape_status,importado_flag,tipo_fabricacion,complejidad,fuente
Lavaderos,lavadero-simple,,,lavadero-de-un-puesto-lapp-0700,https://dulox.cl/products/lavadero-de-un-puesto-lapp-0700,LAVADERO DE 1 PUESTO DE 700  X 500 X 1190 MM ALTURA. FABRICADO ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI-304 EN 1.2 MM DE ESPESOR CON LLAVE SISTEMA PEDAL.,ok,,fabricado,C1,sheet1
Lavaderos,lavadero-simple,,,lavadero-acero-inoxidable-de-1200-zllca-1200,https://dulox.cl/products/lavadero-acero-inoxidable-de-1200-zllca-1200,LAVAFONDO DE 1200 MM DE LARGO X 700 MM DE ANCHO X 860 MM DE ALTURA. SOPORTE EN PERFIL 30 X 30 MM. CON 2 TAZAS DE 500 X 500 X 300 MM PROFUNDIDAD. FABRICADO ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 1 MM ESPESOR. NO INCLUYE GRIFERIA.,ok,,fabricado,C1,sheet1
Lavaderos,lavadero-simple,,,lavadero-acero-inoxidable-de-1200-x-600-zllca-0104,https://dulox.cl/products/lavadero-acero-inoxidable-de-1200-x-600-zllca-0104,"LAVADERO DE 1200 MM DE LARGO X 600 MM DE ANCHO X 860 MM DE ALTURA SOPORTE EN PERFIL 30X30 MM CON 1 TAZA DE 500 X 400 X 300 MM PROFUNDIDAD, CON SECADOR AL COSTADO DERECHO. FABRICADO INTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 1,5 MM ESPESOR. NO INCLUYE GRIFERÍA.",ok,,fabricado,C1,sheet1
Lavaderos,lavadero-simple,,,lavadero-acero-inoxidable-de-1400-zllca-0103,https://dulox.cl/products/lavadero-acero-inoxidable-de-1400-zllca-0103,"LAVADERO DE 1400 MM DE LARGO X 600 MM DE ANCHO X 860 MM DE ALTURA SOPORTE EN PERFIL 30 X 30 MM CON 2 TAZAS DE 400 X 400 X 250 MM PROFUNDIDAD, SECADOR AL COSTADO DERECHO. FABRICADO INTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 1,5MM ESPESOR, NO INCLUYE GRIFERÍA.",ok,,fabricado,C1,sheet1
Lavaderos,lavadero-simple,,,lavadero-acero-inoxidable-de-1600-zllca-0106,https://dulox.cl/products/lavadero-acero-inoxidable-de-1600-zllca-0106,"LAVADERO DE 1600 MM DE LARGO X 700 MM DE ANCHO X 860 MM DE ALTURA,  SOPORTE EN PERFIL 30X30 MM CON 2 TAZAS DE 500MM X 500MM X 300MM PROFUNDIDAD, SECADOR AL COSTADO DERECHO. FABRICADO ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 1,5MM ESPESOR. NO INCLUYE GRIFERÍA.",ok,,fabricado,C1,sheet1
Lavaderos,lavadero-simple,,,lavadero-acero-inoxidable-de-700-zllca-0099,https://dulox.cl/products/lavadero-acero-inoxidable-de-700-zllca-0099,"LAVAFONDO DE 700 MM DE LARGO X 700 MM DE ANCHO X 860 MM DE ALTURA SOPORTE EN PERFIL 30 X 30 MM CON TAZA DE 500 X 500 X 300 MM PROFUNDIDAD FABRICADO INTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 1,5MM ESPESOR NO INCLUYE GRIFERÍA.",ok,,fabricado,C1,sheet1
Lavaderos,lavadero-multiple,,,lavadero-doble-inox-abierto-zllca-1260,https://dulox.cl/products/lavadero-doble-inox-abierto-zllca-1260,LAVAFONDO DE 1200 MM DE LARGO X 600 MM DE ANCHO X 860 MM DE ALTURA. SOPORTE EN PERFIL 30 X 30 MM. CON 2 TAZAS DE 500 X 400 X 250 MM PROFUNDIDAD. FABRICADO ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 1 MM ESPESOR. NO INCLUYE GRIFERIA.,ok,,fabricado,C2,sheet1
Lavaderos,lavadero-clinico,,,lavadero-quirurgico-lqe-600,https://dulox.cl/products/lavadero-quirurgico-lqe-600,"LAVAMANOS DE EMERGENCIA DE 600 MM DE LARGO X 600 MM ANCHO X 860 MM DE ALTURA. RESPALDO MURAL DE 70 MM ALTURA. FRENTE CURVO. SOPORTE EN TUBO DE 3 PULGADAS DE DIÁMETRO. CON TAZA DE 380 MM DE DIÁMETRO X 180 MM DE PROFUNDIDAD. FABRICADO ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 1,5 MM ESPESOR. NO INCLUYE GRIFERÍA.",ok,,fabricado,C2,sheet1
Lavaderos,lavadero-clinico,,,lavadero-para-dialisis-lds-055,https://dulox.cl/products/lavadero-para-dialisis-lds-055,LAVADERO PARA DIÁLISIS DE 5500 MM DE LARGO X 600 MM DE ANCHO X 1600 MM DE ALTURA. FABRICADO ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 1 MM ESPESOR.,ok,,fabricado,C2,sheet1
Lavaderos,griferia,,,llave-pre-wash-anclaje-a-muro-grillpwm-1118,https://dulox.cl/products/llave-pre-wash-anclaje-a-muro-grillpwm-1118,"Llave Pre-Wash Anclaje A Muro / Grillpwm-1118
 – Dulox Tienda",ok,,importado-revisar,C1,sheet1
Lavaderos,griferia,,,llave-pre-wash-retractil-grillpwr-0450,https://dulox.cl/products/llave-pre-wash-retractil-grillpwr-0450,"Llave Pre-Wash Retractil / Grillpwr-0450
 – Dulox Tienda",ok,,importado-revisar,C1,sheet1
Lavaderos,griferia,,,griferia-llave-monomando-pre-wash-mini,https://dulox.cl/products/griferia-llave-monomando-pre-wash-mini,"Expertos en acero inoxidable. Diseñamos, fabricamos y gestionamos con calidad y compromiso. Confíe en nosotros, confíe en Dulox.",ok,,fabricado,C1,sheet1
Lavaderos,griferia,,,llave-de-precision-gllp,https://dulox.cl/products/llave-de-precision-gllp,"Llave De Precisión / Gllp
 – Dulox Tienda",ok,,importado-revisar,C1,sheet1
Lavaderos,griferia,,,llave-de-rodilla-grillr-00230,https://dulox.cl/products/llave-de-rodilla-grillr-00230,"LLAVE RODILLA AGUA FRIA/CALIENTE. MATERIAL BRONCE CROMADO  CON DOS CONEXIONES DE 1/2"".",ok,,fabricado,C1,sheet1
Lavaderos,accesorio-especial,,,reactor-agitador-capacidad-10-litros,https://dulox.cl/products/reactor-agitador-capacidad-10-litros,"REACTOR DE 450 MM DE DIÁMETRO X 400 MM DE ALTURA CON CAPACIDAD PARA 10 LTS FABRICADO EN ACERO INOXIDABLE DE 2 MM DE ESPESOR, DOBLE CAMISA, PATAS, MOTOR 2 HP, VÁLVULAS, LLAVES DE ENTRADA Y SALIDA.",ok,,fabricado,C2,sheet1
Lavaderos,griferia,,,griferia-lava-cuchara-gllc,https://dulox.cl/products/griferia-lava-cuchara-gllc,"GRIFERIA LAVA CUCHARAS, COMPUESTA POR TAZÓN DE ACERO INOXIDABLE DE 180 MM DE DIÁMETRO EXTERIOR Y 150 MM DE DIÁMETRO INTERIOR. TAZA CON REBALSE DE 145 MM DE DIÁMETRO EXTERIOR Y 125 MM DE DIÁMETRO INTERIOR. INCLUYE LLAVE DE PRECISIÓN.",ok,,fabricado,C1,sheet1
Lavaderos,taza-accesorio,,,tazas-ovales,https://dulox.cl/products/tazas-ovales,"TAZAS OVALES DE: TAZOV-0290: TAZA OVAL DE 290MM DIÁMETRO X 140MM PROFUNDIDAD. FABRICADA ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 0,8MM ESPESOR TAZOV-0380: TAZA OVAL DE 380MM DIÁMETRO X 170MM PROFUNDIDAD. FABRICADA ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 0,8MM ESPESOR",ok,,fabricado,C1,sheet1
Lavaderos,lavamanos,,,lavamanos-acero-inoxidable-con-faldon-zllrc-0420,https://dulox.cl/products/lavamanos-acero-inoxidable-con-faldon-zllrc-0420,"LAVAMANOS CON ACCIONAMIENTO DE RODILLA ESPECIAL PARA MURO DE 420 X 410 X 860 MM ALTURA. CON TAZA INTERIOR DE 300 X 250 X 180 MM CON FALDÓN CUBRE CAÑERÍA, CERRADO. FABRICADO ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 1,5 MM DE ESPESOR. INCLUYE DESAGÜE Y CUELLO CISNE.",ok,,fabricado,C2,sheet1
Lavaderos,taza-accesorio,,,tazas-de-355-400-y-450-mm,https://dulox.cl/products/tazas-de-355-400-y-450-mm,"TAZ-0027: TAZA DE 355MM DE LARGO X 405MM DE ANCHO X 191MM DE PROFUNDIDAD. CAPACIDAD PARA 26 LITROS APROXIMADAMENTE. FABRICADA ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L TAZ -0040: TAZA DE 400MM DE LARGO X 400MM DE ANCHO X 250MM DE PROFUNDIDAD. CAPACIDAD PARA 40 LITROS APROXIMADAMENTE. FABRICADA ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L TAZ-0048: TAZA DE 400MM DE LARGO X 400MM DE ANCHO X 300MM DE PROFUNDIDAD. CAPACIDAD PARA 48 LITROS APROXIMADAMENTE. FABRICADA ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L TAZ-0050: TAZA DE 450MM DE LARGO X 450MM DE ANCHO X 250MM DE PROFUNDIDAD. CAPACIDAD PARA 50 LITROS APROXIMADAMENTE. FABRICADA ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L TAZ-0061: TAZA DE 450MM DE LARGO X 450MM DE ANCHO X 300MM DE PROFUNDIDAD. CAPACIDAD PARA 61 LITROS APROXIMADAMENTE. FABRICADA ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L CON PERFORACIÓN PARA DESAGÜE DE 4"" 1/2 DE DIÁMETRO, FABRICADAS ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 1 MM DE ESPESOR.",ok,,fabricado,C1,sheet1
Lavaderos,taza-accesorio,,,cubiertas-con-tazas-interiores-cutaz-0040-cutaz-0075,https://dulox.cl/products/cubiertas-con-tazas-interiores-cutaz-0040-cutaz-0075,CUBIERTA DE 700X600 CON TAZA 500X400X250 : CUBIERTA DE 700 X 600MM CON TAZA INTERIOR DE 500X400X250MM PROFUNDIDAD. FABRICADA ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 1MM ESPESOR.,ok,,fabricado,C1,sheet1
Lavaderos,taza-accesorio,,,cubierta-pequena-con-taza-interior-cutaz-0009,https://dulox.cl/products/cubierta-pequena-con-taza-interior-cutaz-0009,"CUBIERTA LAVAMANOS DE 400MM DE LARGO X 300MM ANCHO. RESPALDO MURAL DE 60MM ALTURA. INCLUYE TAZA. FABRICADO ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 0,8MM ESPESOR. PESO 3KG.",ok,,fabricado,C1,sheet1
Lavaderos,lavavajillas,,,lavavajillas-hdw-80,https://dulox.cl/products/lavavajillas-hdw-80,"Lavavajillas / Hdw-80
 – Dulox Tienda",ok,,importado-revisar,C1,sheet1
Lavaderos,griferia,,,estacion-de-agua-1-gea1,https://dulox.cl/products/estacion-de-agua-1-gea1,"Estación De Agua 1 / Gea1
 – Dulox Tienda",ok,,importado-revisar,C1,sheet1
Lavaderos,griferia,,,estacion-de-agua-2-gea2,https://dulox.cl/products/estacion-de-agua-2-gea2,"Estación De Agua 2 / Gea2
 – Dulox Tienda",ok,,importado-revisar,C1,sheet1
Lavaderos,lavamopa,,,lavamopa-acero-inoxidable-de-880-lvmpa-880,https://dulox.cl/products/lavamopa-acero-inoxidable-de-880-lvmpa-880,"LAVAMOPA DE 880 MM DE LARGO X 650 MM DE ANCHO X 1840 MM DE
ALTURA 2 PUERTAS ABATIBLES DE 300 MM DE LARGO X 570 MM DE ALTURA 1 TAZA DE 500
X 500 X 250 MM DE PROFUNDIDAD CON CUBIERTA DE 600 MM DE LARGO X 650 MM DE ANCHO
TODO FABRICADO INTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 1,2 MM DE
ESPESOR.",ok,,fabricado,C2,sheet1
Lavaderos,griferia,,,grifo-dispensador-para-llenado-de-botellas,https://dulox.cl/products/grifo-dispensador-para-llenado-de-botellas,"PEDESTAL FABRICADO
ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L DE DIMENSIONES 200 MM
 DE DIÁMETRO X 950 MM DE ALTURA, INCLUYE GRIFERIA CON TEMPORIZADOR DE 12
SEGUNDOS Y GÓNDOLA DE SUJECIÓN DE BOTELLAS CON DESAGÜE INCORPORADO”",ok,,fabricado,C1,sheet1
Lavaderos,lavamanos,,,lavamanos-mural-con-respaldo-vollrath-dv-400,https://dulox.cl/products/lavamanos-mural-con-respaldo-vollrath-dv-400,"Lavamanos Mural Con Respaldo Vollrath / Dv-400
 – Dulox Tienda",ok,,importado-resell,,sheet1
Lavaderos,griferia,,,cuello-cisne-recto-grillc-00310,https://dulox.cl/products/cuello-cisne-recto-grillc-00310,"Cuello Cisne Recto / Grillc-00310
 – Dulox Tienda",ok,,importado-revisar,C1,sheet1
Lavaderos,lavamanos,,,lavamanos-con-atril-y-accionamiento-de-rodilla-zllras-0421,https://dulox.cl/products/lavamanos-con-atril-y-accionamiento-de-rodilla-zllras-0421,"Lavamanos con accionamiento de rodilla especial para muro de 400 x 450 x 900 mm altura. Con taza interior de 300 x 250 x 180 mm. Estructura en perfil 30 x 30 mm. Fabricado íntegramente en acero inoxidable calidad aisi 304-l en 1,5 mm de espesor. Incluye desagüe y cuello cisne.",ok,,fabricado,C2,sheet1
Lavaderos,taza-accesorio,,,taza-acero-inoxidable-taz-0054,https://dulox.cl/products/taza-acero-inoxidable-taz-0054,TAZ-0054: TAZA DE 500MM DE LARGO X 400MM DE ANCHO X 300MM DE PROFUNDIDAD. FABRICADA ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L.,ok,,fabricado,C1,sheet1
Mesones de Trabajo,meson-trabajo,,,meson-pescaderia,https://dulox.cl/products/meson-pescaderia,MESÓN DE PESCADERÍA EN PERFIL 30 X 30 MM CON PATINES REGULABLES FABRICADO ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 1.5 MM DE ESPESOR.,ok,,fabricado,C1,sheet1
Mesones de Trabajo,meson-trabajo,,,meson-de-trabajo-pintado-bamtp-1100,https://dulox.cl/products/meson-de-trabajo-pintado-bamtp-1100,"MESÓN DE TRABAJO PINTADO 1100 X 650 X 900MM ALTURA. SOPORTE EN PERFIL AC. INOX. 40X40MM Y PATINES REGULABLES EN ALTURA. FABRICADO ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L 1,5MM ESPESOR. CUBIERTA COLOR BLANCA EN PINTURA ACRÍLICA.",ok,,fabricado,C1,sheet1
Carros de Traslado,carro,,,carro-bandejero-cerrado-para-8-bandejas-aucb-0790,https://dulox.cl/products/carro-bandejero-cerrado-para-8-bandejas-aucb-0790,"CARRO PARA BANDEJAS CERRADO DE 790MM X 580MM X 950MM ALTURA, ATRIL DE 8 NIVELES CON SOPORTES EN ÁNGULO 30X20MM. DOS PUERTAS FRONTALES. FABRICADO ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L. TODO SEGÚN PLANO.",ok,,fabricado,C1,sheet1
Mesones de Trabajo,meson-trabajo,,,meson-de-trabajo-cerrado-de-1900-bamt-00200,https://dulox.cl/products/meson-de-trabajo-cerrado-de-1900-bamt-00200,"MESON DE TRABAJO CERRADO CON PUERTAS DE CORREDERA Y CAJONERA AL COSTADO, DE 2000 X 600 X 860 MM DE ALTURA CON REPISA INTERMEDIA Y BASE. RESPALDO 100MM Y PATINES REGULABLES EN ALTURA. FABRICADO ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 1MM DE ESPESOR. BAMT-00200.",ok,,fabricado,C2,sheet1
Mesones de Trabajo,meson-trabajo,,,meson-de-trabajo-cerrado-de-1000-bamt-1000,https://dulox.cl/products/meson-de-trabajo-cerrado-de-1000-bamt-1000,"Meson De Trabajo Cerrado De 1000 / Bamt-1000
 – Dulox Tienda",ok,,importado-revisar,C1,sheet1
Mesones de Trabajo,meson-trabajo,,,meson-de-trabajo-cerrado-de-1500-bamt-0199,https://dulox.cl/products/meson-de-trabajo-cerrado-de-1500-bamt-0199,"MESON DE TRABAJO CERRADO CON PUERTAS DE CORREDERA Y CAJONERA AL COSTADO, DE 1500 X 600 X 860 MM DE ALTURA CON REPISA INTERMEDIA Y BASE. RESPALDO 100MM Y PATINES REGULABLES EN ALTURA. FABRICADO ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 1MM DE ESPESOR.",ok,,fabricado,C2,sheet1
Estantes,estanteria,,,repisa-mural-acero-inoxidable-rmai-1200,https://dulox.cl/products/repisa-mural-acero-inoxidable-rmai-1200,"REPISA DOBLE, 1200 X 300 X 300MM DE ALTURA. FABRICADO ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 1MM ESPESOR. SOPORTE EN PERFIL 30X30 X 1MM ESPESOR. FIJACIÓN MEDIANTE ESCUADRAS AC. INOX.",ok,,fabricado,C1,sheet1
Mesones de Trabajo,meson-trabajo,,,meson-de-trabajo-cubierta-de-granito-mtcg-2000,https://dulox.cl/products/meson-de-trabajo-cubierta-de-granito-mtcg-2000,"Meson De Trabajo Cubierta De Granito / Mtcg-2000
 – Dulox Tienda",ok,,importado-revisar,C2,sheet1
Mesones de Trabajo,meson-trabajo,,,meson-de-lavado-con-rack-secador-mlrs-1800,https://dulox.cl/products/meson-de-lavado-con-rack-secador-mlrs-1800,"Diseñado para quienes viven la cocina con pasión, el Mesón de Lavado con Rack Secador MLRS-1800 transforma cada jornada en un flujo limpio, ordenado y eficiente. Su presencia robusta y elegante refleja profesionalismo en cada detalle, acompañándote con confianza en el ritmo exigente de tu cocina. Porque cuando el equipamiento responde, el talento brilla.",ok,,fabricado,C2,sheet1
Carros de Traslado,carro,,,carro-bandejero-capacidad-para-22-bandejas-aucb-0670,https://dulox.cl/products/carro-bandejero-capacidad-para-22-bandejas-aucb-0670,"MEDIDAS 650X640MM Y 10MM DE ALTURA BORDES. ESPESOR 0,8MM.",ok,,fabricado,C1,sheet1
Carros de Traslado,carro,,,carro-bandejero-capacidad-para-24-bandejas-aucb-0810,https://dulox.cl/products/carro-bandejero-capacidad-para-24-bandejas-aucb-0810,"Carro Bandejero Capacidad Para 24 Bandejas / Aucb-0810
 – Dulox Tienda",ok,,importado-revisar,C1,sheet1
Accesorios Gastronómicos,accesorio,,,pallets-acero-inoxidable-pal-1200,https://dulox.cl/products/pallets-acero-inoxidable-pal-1200,FABRICADO ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L. ESTRUCTURA EN PERFIL 30 X 30MM.,ok,,fabricado,C1,sheet1
Accesorios Gastronómicos,accesorio,,,porta-platos-port-0250,https://dulox.cl/products/porta-platos-port-0250,"Porta Platos / Port-0250
 – Dulox Tienda",ok,,importado-revisar,C1,sheet1
Estantes,estanteria,,,estanteria-con-puerta-de-cristal-espc-1000,https://dulox.cl/products/estanteria-con-puerta-de-cristal-espc-1000,ESTANTERÍA CON PUERTA DE CRISTAL DE 1000 X 730 X 2122 MM. FABRICADO ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L. ANGULOS 30X30X2 MM CON PERFORACIONES VERTICALES. REPISA DE ACERO INOXIDABLE TIPO MALLA ACMA. PUERTA DE CRISTAL TEMPLADO TIPO REFRIGERADOR.,ok,,fabricado,C2,sheet1
Estantes,estanteria,,,estanteria-para-vinos-ev-1810,https://dulox.cl/products/estanteria-para-vinos-ev-1810,"Estanteria Para Vinos / Ev-1810
 – Dulox Tienda",ok,,importado-revisar,C2,sheet1
Mesones de Trabajo,meson-trabajo,,,meson-de-trabajo-de-1900-bamt-0197,https://dulox.cl/products/meson-de-trabajo-de-1900-bamt-0197,MESON DE TRABAJO DE 1900MM DE LARGO X 600MM ANCHO X 860MM ALTURA. SOPORTE EN PERFIL 30X30MM Y PATINES REGULABLES. INCLUYE REPISA LISA INFERIOR. FABRICADO ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 1MM ESPESOR.,ok,,fabricado,C2,sheet1
Accesorios Gastronómicos,accesorio,,,atril-porta-bandeja,https://dulox.cl/products/atril-porta-bandeja,"ATRIL PORTA BANDEJA DE 350 MM DE LARGO X 450 MM DE ANCHO X 750 MM DE ALTURA PATA EN PERFIL 80 X 80 MM Y PERFORACION SUPERIOR PARA CABLES, TODO FABRICADO INTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 1 MM DE ESPESOR.",ok,,fabricado,C1,sheet1
Carros de Traslado,carro,,,carro-limpiador-de-filtros,https://dulox.cl/products/carro-limpiador-de-filtros,"CARRO LIMPIADOR DE
FILTROS Y ELEMENTOS DE COCINA DE 600 MM DE LARGO X 800 MM DE ALTURA CON
CALEFACTOR DE 1500 W, RUEDAS DE ALTO TRAFICO, CAPACIDAD TOTAL DE 100 LTS DE
AGUA, TERMOSTATO DE REGULACIÓN 30-70° TODO FABRICADO ÍNTEGRAMENTE EN ACERO INOXIDABLE
CALIDAD AISI 304-L EN 1,2 MM DE ESPESOR. INCLUYE TAPA
HERMÉTICA CON SELLO Y TAPA DE ABATIR EN SU CUBIERTA Y LLAVE DE PEDAL DE 1/2.",ok,,fabricado,C1,sheet1
Mesones de Trabajo,meson-trabajo,,,meson-de-trabajo-de-1400-bamt-1401,https://dulox.cl/products/meson-de-trabajo-de-1400-bamt-1401,MESON DE TRABAJO DE 1400MM DE LARGO X 600MM ANCHO X 860MM ALTURA. SOPORTE EN PERFIL 30X30MM Y PATINES REGULABLES. INCLUYE REPISA LISA INFERIOR. FABRICADO ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 1MM ESPESOR.,ok,,fabricado,C1,sheet1
Mesones de Trabajo,meson-trabajo,,,meson-de-trabajo-de-900-bamt-0900,https://dulox.cl/products/meson-de-trabajo-de-900-bamt-0900,"MESON DE TRABAJO 900 X 600 X 860MM ALTURA. SOPORTE EN PERFIL AC. INOX. 30X30MM, CON REPISA INFERIOR Y PATINES REGULABLES EN ALTURA. FABRICADO ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L 1MM ESPESOR.",ok,,fabricado,C1,sheet1
Estantes,estanteria,,,repisa-simple-300ml-rmai-0300,https://dulox.cl/products/repisa-simple-300ml-rmai-0300,"REPISA SIMPLE 1000MM DE LARGO X 300MM DE ANCHO. FABRICADA ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 1,5MM ESPESOR. FIJACIÓN MEDIANTE ESCUADRAS AC. INOX.",ok,,fabricado,C1,sheet1
Estantes,estanteria,,,repisa-simple-400ml-rmai-0400,https://dulox.cl/products/repisa-simple-400ml-rmai-0400,"Repisa Simple 400Ml / Rmai-0400
 – Dulox Tienda",ok,,importado-revisar,C1,sheet1
Estantes,estanteria,,,repisa-doble-1000ml-rmai-1000,https://dulox.cl/products/repisa-doble-1000ml-rmai-1000,"Repisa Doble 1000Ml / Rmai-1000
 – Dulox Tienda",ok,,importado-revisar,C1,sheet1
Accesorios Gastronómicos,accesorio,,,mesa-desueradora-msd-01240,https://dulox.cl/products/mesa-desueradora-msd-01240,"MESÓN DESUERADOR 1240 X 640 X 860MM ALTURA. ZONA DE TRABAJO
1200X600X120MM. SOPORTE EN PERFIL 30X30MM, CON CAÑERÍA PARA
DESPICHE 3/4"" PULGADA Y PATINES REGULABLES EN ALTURA. FABRICADO
ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L 1,5MM ESPESOR.",ok,,fabricado,C1,sheet1
Accesorios Gastronómicos,accesorio,,,mueble-de-transferencia-con-calefaccion,https://dulox.cl/products/mueble-de-transferencia-con-calefaccion,"Mueble de Transferencia con salsera no refrigerada para distribución de bandejas con pasa platos doble calefaccionado con resistencias de 1500 wats, ideal para una zona de pre elaboración y/o entrega, asi dar mas dinamismo y efectividad a tu servicio de delivery o al propio flujo de tu restaurante.",ok,,fabricado,C2,sheet1
Estantes,estanteria,,,estanteria-parrilla-1000400-baet-1000,https://dulox.cl/products/estanteria-parrilla-1000400-baet-1000,"ESTANTERÍA TIPO PARRILLA FABRICADA EN ACERO INOXIDABLE,
IDEAL PARA ALMACENAMIENTO INDUSTRIAL O GASTRONÓMICO. DISEÑO VENTILADO QUE
FACILITA LA LIMPIEZA Y LA CIRCULACIÓN DE AIRE. RESISTENTE, MODULAR Y DE FÁCIL
MONTAJE. DE 1000X400X1510 MM",ok,,fabricado,C1,sheet1
Accesorios para Personas con Capacidades Diferentes,accesorio-clinico,,,bebedero-beinox-0520,https://dulox.cl/products/bebedero-beinox-0520,"Bebedero / Beinox-0520
 – Dulox Tienda",ok,,importado-revisar,C1,sheet1
Accesorios para Personas con Capacidades Diferentes,accesorio-clinico,,,lavaojos-lo-01,https://dulox.cl/products/lavaojos-lo-01,"Lavaojos / Lo-01
 – Dulox Tienda",ok,,importado-revisar,C1,sheet1
Accesorios para Personas con Capacidades Diferentes,accesorio-clinico,,,griferia-dispensador-para-llenado-de-agua,https://dulox.cl/products/griferia-dispensador-para-llenado-de-agua,"PEDESTAL FABRICADO
ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L DE DIMENSIONES 200 MM
 DE DIÁMETRO X 950 MM DE ALTURA, INCLUYE GRIFERIA CON TEMPORIZADOR DE 12
SEGUNDOS Y GÓNDOLA DE SUJECIÓN DE BOTELLAS CON DESAGÜE INCORPORADO.",ok,,fabricado,C1,sheet1
Accesorios para Personas con Capacidades Diferentes,mobiliario-clinico,,,mueble-clinico-con-cajonera-mcc1,https://dulox.cl/products/mueble-clinico-con-cajonera-mcc1,"MUEBLE CLÍNICO CON PUERTAS FRONTALES Y CAJONERA A LOS COSTADOS, DE 2000 X 500 X 900 MM DE ALTURA CON REPISA INTERMEDIA Y PATINES REGULABLES. FABRICADO ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 1MM DE ESPESOR.",ok,,fabricado,C2,sheet1
Accesorios para Personas con Capacidades Diferentes,mobiliario-clinico,,,estante-clinico-3-puertas-ec3p,https://dulox.cl/products/estante-clinico-3-puertas-ec3p,"ARMARIO ESPECIAL DE LABORATORIO, DIMENSIONES 1800MM DE LARGO X 500MM ANCHO X 1800MM DE ALTURA. FABRICADO ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L. GABINETE CON CRISTAL TEMPLADO. CHAPAS Y CIERRES IMANTADOS. REPISA INTERIOR. 3 PUERTAS ABATIBLES. PATINES REGULABLES.",ok,,fabricado,C2,sheet1
